bolt-eng-DF-170-181103-8882097	Hallmark	Hallmark_Cards
bolt-eng-DF-170-181103-8883574	Christie	Chris_Christie
bolt-eng-DF-170-181103-8883574	GOP	Republican_Party_(United_States)
bolt-eng-DF-170-181103-8884397	Santorum	Rick_Santorum
bolt-eng-DF-170-181103-8884397	Newt	Newt_Gingrich
bolt-eng-DF-170-181103-8884397	Gingrich	Newt_Gingrich
bolt-eng-DF-170-181103-8884397	Santorum	Rick_Santorum
bolt-eng-DF-170-181103-8884397	Romney	Mitt_Romney
bolt-eng-DF-170-181103-8884397	Gingrich	Newt_Gingrich
bolt-eng-DF-170-181103-8884397	Santorum	Rick_Santorum
bolt-eng-DF-170-181103-8884397	Newt	Newt_Gingrich
bolt-eng-DF-170-181103-8884397	Santorum	Rick_Santorum
bolt-eng-DF-170-181103-8884397	Mitt	Mitt_Romney
bolt-eng-DF-170-181104-8724661	Congress	United_States_Congress
bolt-eng-DF-170-181104-8724661	Gallup	Gallup_(company)
bolt-eng-DF-170-181104-8724661	Congress	United_States_Congress
bolt-eng-DF-170-181104-8724661	Congress	United_States_Congress
bolt-eng-DF-170-181104-8724661	Clinton	Bill_Clinton
bolt-eng-DF-170-181104-8724661	Reagan	Ronald_Reagan
bolt-eng-DF-170-181104-8724661	Pelosi	Nancy_Pelosi
bolt-eng-DF-170-181104-8725430	Administration	Office_of_Administration
bolt-eng-DF-170-181104-8725430	Durbin	Richard_Durbin
bolt-eng-DF-170-181104-8725430	Senate	United_States_Senate
bolt-eng-DF-170-181104-8725430	Nancy_Pelosi	Nancy_Pelosi
bolt-eng-DF-170-181104-8725430	House	United_States_House_of_Representatives
bolt-eng-DF-170-181104-8725430	Congress	United_States_Congress
bolt-eng-DF-170-181104-8725430	Bozo	Bozo_the_Clown
bolt-eng-DF-170-181104-8725430	Senate	United_States_Senate
bolt-eng-DF-170-181104-8725430	House	United_States_House_of_Representatives
bolt-eng-DF-170-181104-8725430	Obama	Barack_Obama
bolt-eng-DF-170-181104-8725719	Iraq	Iraq
bolt-eng-DF-170-181104-8725719	Hillary	Hillary_Rodham_Clinton
bolt-eng-DF-170-181104-8725719	Obama	Barack_Obama
bolt-eng-DF-170-181104-8725719	Iraq	Iraq
bolt-eng-DF-170-181104-8725719	Cheney	Dick_Cheney
bolt-eng-DF-170-181104-8725719	Bush	George_W._Bush
bolt-eng-DF-170-181104-8725719	John_Bolton	John_R._Bolton
bolt-eng-DF-170-181104-8725719	Office_Of_Homeland_Security	United_States_Department_of_Homeland_Security
bolt-eng-DF-170-181104-8725719	John_Ashcroft	John_Ashcroft
bolt-eng-DF-170-181104-8725895	congress	United_States_Congress
bolt-eng-DF-170-181104-8725895	senate	United_States_Senate
bolt-eng-DF-170-181104-8725895	house	United_States_House_of_Representatives
bolt-eng-DF-170-181104-8725895	Republican	Republican_Party_(United_States)
bolt-eng-DF-170-181104-8725895	democrat	Democratic_Party_(United_States)
bolt-eng-DF-170-181104-8725895	Voinovich	George_Voinovich
bolt-eng-DF-170-181104-8728783	McCain	John_McCain
bolt-eng-DF-170-181104-8728783	Sarah	Sarah_Palin
bolt-eng-DF-170-181104-8728783	Palin	Sarah_Palin
bolt-eng-DF-170-181104-8728783	McCain	John_McCain
bolt-eng-DF-170-181104-8728783	Republican	Republican_Party_(United_States)
bolt-eng-DF-170-181104-8728783	McCain	John_McCain
bolt-eng-DF-170-181104-8728783	Palin	Sarah_Palin
bolt-eng-DF-170-181104-8728783	McCain	John_McCain
bolt-eng-DF-170-181104-8728783	Obama	Barack_Obama
bolt-eng-DF-170-181104-8728783	Republican	Republican_Party_(United_States)
bolt-eng-DF-170-181104-8728783	Palin	Sarah_Palin
bolt-eng-DF-170-181104-8728783	McCain	John_McCain
bolt-eng-DF-170-181104-8728783	Palin	Sarah_Palin
bolt-eng-DF-170-181104-8728783	Obama	Barack_Obama
bolt-eng-DF-170-181104-8728783	Obama	Barack_Obama
bolt-eng-DF-170-181104-8728803	Constitution_Party	Constitution_Party_(United_States)
bolt-eng-DF-170-181104-8728803	Cynthia_McKinney	Cynthia_McKinney
bolt-eng-DF-170-181104-8728803	Chuck_Baldwin	Chuck_Baldwin
bolt-eng-DF-170-181104-8728803	Libertarian	Libertarian_Party_(United_States)
bolt-eng-DF-170-181104-8728803	Ralph_Nader	Ralph_Nader
bolt-eng-DF-170-181104-8728803	Independent	American_Independent_Party
bolt-eng-DF-170-181104-8728803	Bob_Barr	Bob_Barr
bolt-eng-DF-170-181104-8728803	McCain	John_McCain
bolt-eng-DF-170-181104-8728803	Green	Green_Party_of_the_United_States
bolt-eng-DF-170-181104-8728803	Obama	Barack_Obama
bolt-eng-DF-170-181104-8728803	Green_party	Green_Party_of_the_United_States
bolt-eng-DF-170-181104-8728803	Barack_Obama	Barack_Obama
bolt-eng-DF-170-181104-8728803	Ralph_Nader	Ralph_Nader
bolt-eng-DF-170-181104-8728803	Green_Party	Green_Party_of_the_United_States
bolt-eng-DF-170-181104-8728803	Hillary	Hillary_Rodham_Clinton
bolt-eng-DF-170-181104-8728803	Sarah	Sarah_Palin
bolt-eng-DF-170-181104-8728803	Condy	Condoleezza_Rice
bolt-eng-DF-170-181104-8728803	Green_Party	Green_Party_of_the_United_States
bolt-eng-DF-170-181105-8850229	House	United_States_House_of_Representatives
bolt-eng-DF-170-181110-8764400	Maine	Maine
bolt-eng-DF-170-181110-8764423	Bush	George_W._Bush
bolt-eng-DF-170-181110-8764423	Siberia	Siberia
bolt-eng-DF-170-181110-8764423	Alaska	Alaska
bolt-eng-DF-170-181110-8765210	Birmingham	Birmingham
bolt-eng-DF-170-181110-8765210	Reading	Reading,_Pennsylvania
bolt-eng-DF-170-181110-8765223	World_Bank	World_Bank
bolt-eng-DF-170-181110-8765223	Vivendi	Vivendi
bolt-eng-DF-170-181110-8765223	Nestle	Nestlé
bolt-eng-DF-170-181110-8765223	Pepsi	Pepsi
bolt-eng-DF-170-181110-8765223	Coke	Coca-Cola
bolt-eng-DF-170-181110-8765223	Suez	Suez_(company)
bolt-eng-DF-170-181110-8765223	Nestle	Nestlé
bolt-eng-DF-170-181110-8765223	Pepsi	Pepsi
bolt-eng-DF-170-181110-8765223	Coke	Coca-Cola
bolt-eng-DF-170-181110-8767382	GAO	Government_Accountability_Office
bolt-eng-DF-170-181110-8767587	youtube	YouTube
bolt-eng-DF-170-181110-8767587	Gulf	Gulf_of_Mexico
bolt-eng-DF-170-181110-8767587	youtube	YouTube
bolt-eng-DF-170-181110-8767587	BP	BP
bolt-eng-DF-170-181110-8767587	youtube	YouTube
bolt-eng-DF-170-181110-8767587	gulf	Gulf_of_Mexico
bolt-eng-DF-170-181110-8767587	republican	Republican_Party_(United_States)
bolt-eng-DF-170-181110-8767587	New_York	New_York
bolt-eng-DF-170-181110-8767587	Bush_Jr	George_W._Bush
bolt-eng-DF-170-181110-8767587	YOUTUBE	YouTube
bolt-eng-DF-170-181110-8767587	gulf	Gulf_of_Mexico
bolt-eng-DF-170-181110-8767587	BP	BP
bolt-eng-DF-170-181110-8767587	BP	BP
bolt-eng-DF-170-181110-8768413	chris	Chris
bolt-eng-DF-170-181113-8748063	Bernie_Sanders	Bernie_Sanders
bolt-eng-DF-170-181113-8748063	Senate	United_States_Senate
bolt-eng-DF-170-181113-8748063	Obama	Barack_Obama
bolt-eng-DF-170-181113-8748063	Obama	Barack_Obama
bolt-eng-DF-170-181113-8748063	Fed	Federal_Reserve_System
bolt-eng-DF-170-181113-8748063	Keynes	John_Maynard_Keynes
bolt-eng-DF-170-181113-8748063	God	God
bolt-eng-DF-170-181113-8748063	Bernie_Sanders	Bernie_Sanders
bolt-eng-DF-170-181113-8748063	Ponzi	Charles_Ponzi
bolt-eng-DF-170-181113-8748063	obama	Barack_Obama
bolt-eng-DF-170-181113-8748063	Keynes	John_Maynard_Keynes
bolt-eng-DF-170-181114-9024264	Bjørn_Lomborg	Bjørn_Lomborg
bolt-eng-DF-170-181114-9024264	Wikipedia	Wikipedia
bolt-eng-DF-170-181114-9024264	IPCC	Intergovernmental_Panel_on_Climate_Change
bolt-eng-DF-170-181114-9024264	Antarctica	Antarctica
bolt-eng-DF-170-181114-9026261	Elisha_Cuthbert	Elisha_Cuthbert
bolt-eng-DF-170-181114-9026261	Jessica_Alba	Jessica_Alba
bolt-eng-DF-170-181118-8874533	MSM	Meritorious_Service_Medal_(United_States)
bolt-eng-DF-170-181118-8874533	Bush	George_W._Bush
bolt-eng-DF-170-181118-8875920	Iraq	Iraq
bolt-eng-DF-170-181118-8875920	Iraq	Iraq
bolt-eng-DF-170-181118-8875920	Obama	Barack_Obama
bolt-eng-DF-170-181118-8875920	325th_Fighter_Wing_Mission	325th_Fighter_Wing
bolt-eng-DF-170-181118-8875920	Air_Force	United_States_Air_Force
bolt-eng-DF-170-181118-8875920	Afghanistan	Afghanistan
bolt-eng-DF-170-181118-8875920	Kosovo	Kosovo
bolt-eng-DF-170-181118-8875920	Iraq	Iraq
bolt-eng-DF-170-181118-8875920	air_force	Air_force
bolt-eng-DF-170-181118-8875920	Army	United_States_Army
bolt-eng-DF-170-181118-8875920	Army	United_States_Army
bolt-eng-DF-170-181118-8875920	Air_Force	United_States_Air_Force
bolt-eng-DF-170-181118-8875920	congress	United_States_Congress
bolt-eng-DF-183-195681-7949333	Julia_Gillard	Julia_Gillard
bolt-eng-DF-183-195681-7949333	Kevin_Rudd	Kevin_Rudd
bolt-eng-DF-183-195681-7949333	Labor	Australian_Labor_Party
bolt-eng-DF-183-195681-7949333	Rudd	Kevin_Rudd
bolt-eng-DF-183-195681-7949333	New_Zealand	New_Zealand
bolt-eng-DF-183-195681-7949333	Labour	Australian_Labor_Party
bolt-eng-DF-183-195681-7949722	OWS	Occupy_Wall_Street
bolt-eng-DF-183-195681-7949722	Kansas	Kansas
bolt-eng-DF-183-195681-7949722	Topeka	Topeka,_Kansas
bolt-eng-DF-183-195681-7949722	Brownback	Sam_Brownback
bolt-eng-DF-183-195681-7949722	Brownback	Sam_Brownback
bolt-eng-DF-183-195681-7950154	Rupert_Murdoch	Rupert_Murdoch
bolt-eng-DF-183-195681-7950154	News_Corp	News_Corporation
bolt-eng-DF-183-195681-7950154	Fox_News	Fox_News_Channel
bolt-eng-DF-183-195681-7950154	Mickey	Mickey_Mouse
bolt-eng-DF-183-195681-7950154	Disney	The_Walt_Disney_Company
bolt-eng-DF-183-195681-7950154	Univision	Univision
bolt-eng-DF-199-192769-6678409	Google	Google
bolt-eng-DF-199-192769-6678409	Google	Google
bolt-eng-DF-199-192769-6678409	Google	Google
bolt-eng-DF-199-192769-6678409	Google	Google
bolt-eng-DF-199-192772-6808771	US	United_States
bolt-eng-DF-199-192772-6810984	China	China
bolt-eng-DF-199-192772-6810984	China	China
bolt-eng-DF-199-192772-6810984	Russia	Russia
bolt-eng-DF-199-192772-6810984	China	China
bolt-eng-DF-199-192772-6810984	Asia	Asia
bolt-eng-DF-199-192772-6810984	Shangai_Cooperation_Organization	Shanghai_Cooperation_Organisation
bolt-eng-DF-199-192772-6810984	Pakistan	Pakistan
bolt-eng-DF-199-192772-6810984	U.S.	United_States
bolt-eng-DF-199-192772-6810984	Saudi_Arabia	Saudi_Arabia
bolt-eng-DF-199-192772-6810984	Russia	Russia
bolt-eng-DF-199-192772-6810984	Iran	Iran
bolt-eng-DF-199-192772-6810984	U.S.	United_States
bolt-eng-DF-199-192772-6810984	House_of_Saud	House_of_Saud
bolt-eng-DF-199-192772-6810984	Iran	Iran
bolt-eng-DF-199-192772-6810984	House_of_Saud	House_of_Saud
bolt-eng-DF-199-192772-6810984	Saudi_Arabia	Saudi_Arabia
bolt-eng-DF-199-192772-6810984	China	China
bolt-eng-DF-199-192772-6810984	U.S.	United_States
bolt-eng-DF-199-192772-6810984	Iran	Iran
bolt-eng-DF-199-192772-6810984	Asia	Asia
bolt-eng-DF-199-192780-6921918	Arthur_C_Clark	Arthur_C._Clarke
bolt-eng-DF-199-192780-6921918	Sri_Lanka	Sri_Lanka
bolt-eng-DF-199-192780-6921964	soz	Soz
bolt-eng-DF-199-192780-6921964	Darwin	Charles_Darwin
bolt-eng-DF-199-192780-6922046	Paul_Davies	Paul_Davies
bolt-eng-DF-199-192780-6922046	Complexity	Complexity
bolt-eng-DF-199-192783-6833529	Washington	Washington,_D.C.
bolt-eng-DF-199-192783-6833529	AZ-08	Arizona's_8th_congressional_district
bolt-eng-DF-199-192783-6833529	Strom_Thurmond	Strom_Thurmond
bolt-eng-DF-199-192783-6833529	Gabrielle_Gifford	Gabrielle_Giffords
bolt-eng-DF-199-192783-6833529	Gabrielle_Giffords	Gabrielle_Giffords
bolt-eng-DF-199-192783-6833529	Giffords	Gabrielle_Giffords
bolt-eng-DF-199-192783-6833529	House_of_Representatives	United_States_House_of_Representatives
bolt-eng-DF-199-192783-6833529	house	United_States_House_of_Representatives
bolt-eng-DF-199-192783-6834157	wiki	Wikipedia
bolt-eng-DF-199-192783-6834157	Winona_State_University	Winona_State_University
bolt-eng-DF-199-192783-6834157	Oral_Roberts_University	Oral_Roberts_University
bolt-eng-DF-199-192783-6834157	William_and_Mary	The_College_of_William_&_Mary
bolt-eng-DF-199-192783-6834157	Minnesota	Minnesota
bolt-eng-DF-199-192783-6834157	Iowa	Iowa
bolt-eng-DF-199-192783-6834157	Stillwater	Stillwater,_Minnesota
bolt-eng-DF-199-192783-6834157	Christian	Christian
bolt-eng-DF-199-192783-6834157	Minnesota	Minnesota
bolt-eng-DF-199-192783-6834157	Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Waumandee	Waumandee,_Wisconsin
bolt-eng-DF-199-192783-6834157	Wisconsin	Wisconsin
bolt-eng-DF-199-192783-6834157	Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	federal	Federal_government_of_the_United_States
bolt-eng-DF-199-192783-6834157	Francis_Schaeffer	Francis_Schaeffer
bolt-eng-DF-199-192783-6834157	Jimmy_Carter	Jimmy_Carter
bolt-eng-DF-199-192783-6834157	CHristian	Christian
bolt-eng-DF-199-192783-6834157	Democrat	Democratic_Party_(United_States)
bolt-eng-DF-199-192783-6834157	Stillwater	Stillwater
bolt-eng-DF-199-192783-6834157	Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Minnesota	Minnesota
bolt-eng-DF-199-192783-6834157	Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Michele_Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Republican	Republican_Party_(United_States)
bolt-eng-DF-199-192783-6834157	Turner	Turner
bolt-eng-DF-199-192783-6834157	Youtube	YouTube
bolt-eng-DF-199-192783-6834157	Bachmann-Turner	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	BTO	Bachman–Turner_Overdrive
bolt-eng-DF-199-192783-6834157	Michele_Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Michele_Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Einstein	Albert_Einstein
bolt-eng-DF-199-192783-6834157	Palin	Sarah_Palin
bolt-eng-DF-199-192783-6834157	Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Romney	Mitt_Romney
bolt-eng-DF-199-192783-6834157	Mormon	Mormons
bolt-eng-DF-199-192783-6834157	New_Statesman	New_Statesman
bolt-eng-DF-199-192783-6834157	Republican	Republican_Party_(United_States)
bolt-eng-DF-199-192783-6834157	Tea_Party	Boston_Tea_Party
bolt-eng-DF-199-192783-6834157	Bachmann	Michele_Bachmann
bolt-eng-DF-199-192783-6834157	Obama	Barack_Obama
bolt-eng-DF-199-192783-6834157	Sarah	Sarah_Palin
bolt-eng-DF-199-192783-6835061	Pledge_to_America	Pledge_to_America
bolt-eng-DF-199-192783-6835061	Factcheck.org	FactCheck.org
bolt-eng-DF-199-192783-6835061	GOP	Republican_Party_(United_States)
bolt-eng-DF-199-192783-6835061	Pledge_to_America	Pledge_to_America
bolt-eng-DF-199-192783-6835061	Bush	George_W._Bush
bolt-eng-DF-199-192783-6835061	GOP	Republican_Party_(United_States)
bolt-eng-DF-199-192783-6843600	Reagan	Ronald_Reagan
bolt-eng-DF-199-192783-6843600	K-Mart	Kmart
bolt-eng-DF-199-192783-6843600	Bush	George_W._Bush
bolt-eng-DF-199-192783-6843600	Bush	George_W._Bush
bolt-eng-DF-199-192783-6843808	Condi	Condoleezza_Rice
bolt-eng-DF-199-192783-6843808	Clarence_Thomas	Clarence_Thomas
bolt-eng-DF-199-192783-6843808	SCOTUS	Supreme_Court_of_the_United_States
bolt-eng-DF-199-192783-6843808	Georgia	Georgia_(U.S._state)
bolt-eng-DF-199-192783-6843808	NPR	NPR
bolt-eng-DF-199-192783-6843808	Powell	Colin_Powell
bolt-eng-DF-199-192783-6843808	Thomas	Clarence_Thomas
bolt-eng-DF-199-192783-6843808	Rice	Condoleezza_Rice
bolt-eng-DF-199-192783-6843808	Clinton	Bill_Clinton
bolt-eng-DF-199-192783-6843808	Rice	Condoleezza_Rice
bolt-eng-DF-199-192783-6843808	South	Southern_United_States
bolt-eng-DF-199-192783-6843808	Rice	Condoleezza_Rice
bolt-eng-DF-199-192783-6843808	Bush	George_W._Bush
bolt-eng-DF-199-192783-6843808	Condoleeza_Rice	Condoleezza_Rice
bolt-eng-DF-199-192783-6843808	GOP	Republican_Party_(United_States)
bolt-eng-DF-199-192783-6843808	GOP	Republican_Party_(United_States)
bolt-eng-DF-199-192783-6843808	Colin_Powell	Colin_Powell
bolt-eng-DF-199-192783-6843808	Kerry	John_Kerry
bolt-eng-DF-199-192783-6843808	Gore	Al_Gore
bolt-eng-DF-199-192783-6845999	Dubya	George_W._Bush
bolt-eng-DF-199-192783-6846362	vegas	Las_Vegas
bolt-eng-DF-199-192783-6846945	Bloomberg	Michael_Bloomberg
bolt-eng-DF-199-192783-6846945	Bloomberg	Michael_Bloomberg
bolt-eng-DF-199-192783-6846945	Bloomberg	Michael_Bloomberg
bolt-eng-DF-199-192783-6846945	Hillary	Hillary_Rodham_Clinton
bolt-eng-DF-199-192783-6848497	Afghanistan	Afghanistan
bolt-eng-DF-199-192783-6848497	Israel	Israel
bolt-eng-DF-199-192783-6848497	Iraq	Iraq
bolt-eng-DF-199-192783-6848497	US	United_States
bolt-eng-DF-199-192783-6848497	SADDAM	Saddam_Hussein
bolt-eng-DF-199-192783-6848497	ISRAEL	Israel
bolt-eng-DF-199-192783-6848497	UN	United_Nations
bolt-eng-DF-199-192783-6848497	Egypt	Egypt
bolt-eng-DF-199-192783-6848497	Syria	Syria
bolt-eng-DF-199-192783-6848497	UN	United_Nations
bolt-eng-DF-199-192783-6848497	Israel	Israel
bolt-eng-DF-199-192783-6848808	Young_Republicans	Young_Republicans
bolt-eng-DF-199-192783-6848808	Max_Blumenthal	Max_Blumenthal
bolt-eng-DF-199-192783-6848808	DC	Washington,_D.C.
bolt-eng-DF-199-192783-6848808	US	United_States
bolt-eng-DF-199-192783-6848808	US	United_States
bolt-eng-DF-199-192783-6848808	Iraq	Iraq
bolt-eng-DF-199-192783-6848808	Iraq	Iraq
bolt-eng-DF-199-192783-6848808	Indochina	Indochina
bolt-eng-DF-199-192783-6848808	US_Army	United_States_Army
bolt-eng-DF-199-192783-6848808	Patrick_Daniel_Tillman	Pat_Tillman
bolt-eng-DF-199-192783-6848808	Bush	George_W._Bush
bolt-eng-DF-199-192783-6848811	Afghanistan	Afghanistan
bolt-eng-DF-199-192783-6848811	Iraq	Iraq
bolt-eng-DF-199-192783-6848811	Taiwan	Taiwan
bolt-eng-DF-199-192783-6848811	China	China
bolt-eng-DF-199-192783-6848811	China	China
bolt-eng-DF-199-192783-6848811	U.S.	United_States
bolt-eng-DF-199-192783-6848811	China	China
bolt-eng-DF-199-192783-6849434	Shrub	George_W._Bush
bolt-eng-DF-199-192783-6849434	Congress	United_States_Congress
bolt-eng-DF-199-192783-6850989	America	United_States
bolt-eng-DF-199-192783-6850989	Pelosi	Nancy_Pelosi
bolt-eng-DF-199-192783-6850989	Reid	Harry_Reid
bolt-eng-DF-199-192783-6850989	America	United_States
bolt-eng-DF-199-192783-6850989	Darfur	Darfur
bolt-eng-DF-199-192783-6850989	Iraq	Iraq
bolt-eng-DF-199-192783-6850989	America	United_States
bolt-eng-DF-199-192783-6850989	Pelosi	Nancy_Pelosi
bolt-eng-DF-199-192783-6850989	Reid	Harry_Reid
bolt-eng-DF-199-192783-6850989	KKK	Ku_Klux_Klan
bolt-eng-DF-199-192783-6850989	Russia	Russia
bolt-eng-DF-199-192783-6850989	Chavez	Hugo_Chávez
bolt-eng-DF-199-192783-6850989	Iran	Iran
bolt-eng-DF-199-192783-6850989	Iraq	Iraq
bolt-eng-DF-199-192783-6850989	middle_east	Middle_East
bolt-eng-DF-199-192783-6850989	America	United_States
bolt-eng-DF-199-192783-6850989	Russia	Russia
bolt-eng-DF-199-192783-6850989	China	China
bolt-eng-DF-199-192783-6850989	Iraq	Iraq
bolt-eng-DF-199-192783-6850989	Iran	Iran
bolt-eng-DF-199-192783-6850989	Pelosi	Nancy_Pelosi
bolt-eng-DF-199-192783-6850989	Reid	Harry_Reid
bolt-eng-DF-199-192783-6850989	Pelosi	Nancy_Pelosi
bolt-eng-DF-199-192783-6850989	Reid	Harry_Reid
bolt-eng-DF-199-192783-6850989	Murtha	John_Murtha
bolt-eng-DF-199-192783-6850989	KKK	Ku_Klux_Klan
bolt-eng-DF-199-192783-6850989	America	United_States
bolt-eng-DF-199-192783-6850989	Jonesport	Jonesport,_Maine
bolt-eng-DF-199-192783-6850989	Buchanan	James_Buchanan
bolt-eng-DF-199-192783-6850989	Harding	Warren_G._Harding
bolt-eng-DF-199-192783-6850989	Buchanan	James_Buchanan
bolt-eng-DF-199-192783-6850989	America	United_States
bolt-eng-DF-199-192783-6850989	Bush	George_W._Bush
bolt-eng-DF-199-192784-5874187	Tea_Party	Tea_Party_movement
bolt-eng-DF-199-192784-5874187	GOP	Republican_Party_(United_States)
bolt-eng-DF-199-192784-5874187	Massachusetts	Massachusetts
bolt-eng-DF-199-192784-5874187	Obama	Barack_Obama
bolt-eng-DF-199-192784-5875251	OSI	Office_of_Special_Investigations_(United_States_Department_of_Justice)
bolt-eng-DF-199-192784-5875251	Ahmadinejad	Mahmoud_Ahmadinejad
bolt-eng-DF-199-192784-5876206	ABC	American_Broadcasting_Company
bolt-eng-DF-199-192784-5876206	Hillary	Hillary_Rodham_Clinton
bolt-eng-DF-199-192794-6606610	MI	Michigan
bolt-eng-DF-199-192794-6609682	Patrick_Deuel	Patrick_Deuel
bolt-eng-DF-199-192794-6609682	Patrick	Patrick_Deuel
bolt-eng-DF-199-192794-6616605	FDA	Food_and_Drug_Administration
bolt-eng-DF-199-192815-6623987	Syria	Syria
bolt-eng-DF-199-192815-6623987	Tell_Hamoukar	Hamoukar
bolt-eng-DF-199-192815-6623987	Tell_Brak	Tell_Brak
bolt-eng-DF-199-192815-6623987	Syria	Syria
bolt-eng-DF-199-192815-6623987	Damascus	Damascus
bolt-eng-DF-199-192815-6623987	Ur_of_the_Chaldees	Ur_Kaśdim
bolt-eng-DF-199-192815-6623987	Abraham	Abraham
bolt-eng-DF-199-192815-6623987	Canaan	Canaan
bolt-eng-DF-199-192815-6623987	Iraq	Iraq
bolt-eng-DF-199-192821-6702458	Al_Qaeda	Al-Qaeda
bolt-eng-DF-199-192821-6702474	Michael_Jackson	Michael_Jackson
bolt-eng-DF-199-192821-6702728	US	United_States
bolt-eng-DF-199-192821-6702728	India	India
bolt-eng-DF-199-192821-6702728	China	China
bolt-eng-DF-199-192821-6702956	CA	California
bolt-eng-DF-199-192821-6706556	animal_planet	Animal_Planet
bolt-eng-DF-199-192821-6706556	florida	Florida
bolt-eng-DF-199-192821-6708251	Great_Britain	Great_Britain
bolt-eng-DF-199-192821-6708251	Australia	Australia
bolt-eng-DF-199-192821-6708251	Jackson	Michael_Jackson
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	Lindy_Chamberlain	Lindy_Chamberlain-Creighton
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	Caucasian	Caucasian_race
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	Jackson	Michael_Jackson
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	Kobe_Bryant	Kobe_Bryant
bolt-eng-DF-199-192821-6708251	Jackson	Michael_Jackson
bolt-eng-DF-199-192821-6708251	Jackson	Michael_Jackson
bolt-eng-DF-199-192821-6708251	Canada	Canada
bolt-eng-DF-199-192821-6708251	D'Artagnan	Charles_de_Batz-Castelmore_d'Artagnan
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	Canada	Canada
bolt-eng-DF-199-192821-6708251	Jackson	Michael_Jackson
bolt-eng-DF-199-192821-6708251	US	United_States
bolt-eng-DF-199-192821-6708251	US	United_States
