11439	British	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101001.0003
11489	CIA	Central_Intelligence_Agency	http://en.wikipedia.org/wiki/Central_Intelligence_Agency	APW_ENG_20101001.0003
11533	al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101001.0003
11554	Pakistan	Pakistan	http://en.wikipedia.org/wiki/Pakistan	APW_ENG_20101001.0003
11575	Britons	British_people	http://en.wikipedia.org/wiki/British_people	APW_ENG_20101001.0003
11649	Pakistan	Pakistan	http://en.wikipedia.org/wiki/Pakistan	APW_ENG_20101001.0003
11659	Britain	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101001.0003
11671	Germany	Germany	http://en.wikipedia.org/wiki/Germany	APW_ENG_20101001.0003
11747	Pakistani	Pakistan	http://en.wikipedia.org/wiki/Pakistan	APW_ENG_20101001.0003
11960	British	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101001.0003
11980	Pakistani	Pakistan	http://en.wikipedia.org/wiki/Pakistan	APW_ENG_20101001.0003
12023	Germans	Germans	http://en.wikipedia.org/wiki/Germans	APW_ENG_20101001.0003
12101	North Waziristan	North_Waziristan	http://en.wikipedia.org/wiki/North_Waziristan	APW_ENG_20101001.0003
12121	Pakistani	Pakistan	http://en.wikipedia.org/wiki/Pakistan	APW_ENG_20101001.0003
12183	U.S.	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0003
12241	British	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101001.0003
12336	Germany	Germany	http://en.wikipedia.org/wiki/Germany	APW_ENG_20101001.0003
12348	London	London	http://en.wikipedia.org/wiki/London	APW_ENG_20101001.0003
12361	Pakistani	Pakistan	http://en.wikipedia.org/wiki/Pakistan	APW_ENG_20101001.0003
12543	Interpol	Interpol	http://en.wikipedia.org/wiki/Interpol	APW_ENG_20101001.0003
12799	Interpol	Interpol	http://en.wikipedia.org/wiki/Interpol	APW_ENG_20101001.0003
12956	Interpol	Interpol	http://en.wikipedia.org/wiki/Interpol	APW_ENG_20101001.0003
13172	Al-Qaida	Al\u002dQaeda	http://en.wikipedia.org/wiki/Al-Qaeda	APW_ENG_20101001.0003
13188	Islamic Maghreb	Maghreb	http://en.wikipedia.org/wiki/Maghreb	APW_ENG_20101001.0003
13355	Niger	Niger	http://en.wikipedia.org/wiki/Niger	APW_ENG_20101001.0003
13458	Mauritania	Mauritania	http://en.wikipedia.org/wiki/Mauritania	APW_ENG_20101001.0003
13470	Mali	Mali	http://en.wikipedia.org/wiki/Mali	APW_ENG_20101001.0003
13476	Niger	Niger	http://en.wikipedia.org/wiki/Niger	APW_ENG_20101001.0003
13486	Algeria	Algeria	http://en.wikipedia.org/wiki/Algeria	APW_ENG_20101001.0003
13522	Timbuktu	Timbuktu	http://en.wikipedia.org/wiki/Timbuktu	APW_ENG_20101001.0003
13535	Mali	Mali	http://en.wikipedia.org/wiki/Mali	APW_ENG_20101001.0003
13603	U.S.	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0003
13612	France	France	http://en.wikipedia.org/wiki/France	APW_ENG_20101001.0003
13632	Europe	Europe	http://en.wikipedia.org/wiki/Europe	APW_ENG_20101001.0003
13647	United States	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0003
13822	Noble	Ronald_Noble	http://en.wikipedia.org/wiki/Ronald_Noble	APW_ENG_20101001.0003
14403	Interpol	Interpol	http://en.wikipedia.org/wiki/Interpol	APW_ENG_20101001.0003
14627	Europe	Europe	http://en.wikipedia.org/wiki/Europe	APW_ENG_20101001.0004
14658	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
14755	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
14896	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
14952	Spain	Spain	http://en.wikipedia.org/wiki/Spain	APW_ENG_20101001.0004
15016	Dublin	Dublin	http://en.wikipedia.org/wiki/Dublin	APW_ENG_20101001.0004
15051	Europe	Europe	http://en.wikipedia.org/wiki/Europe	APW_ENG_20101001.0004
15129	Greece	Greece	http://en.wikipedia.org/wiki/Greece	APW_ENG_20101001.0004
15181	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
15345	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
15453	Europe	Europe	http://en.wikipedia.org/wiki/Europe	APW_ENG_20101001.0004
15528	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
15593	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
15624	Irish Stock Exchange	Irish_Stock_Exchange	http://en.wikipedia.org/wiki/Irish_Stock_Exchange	APW_ENG_20101001.0004
15657	European Union	European_Union	http://en.wikipedia.org/wiki/European_Union	APW_ENG_20101001.0004
15711	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
15755	Brian Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
15784	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
15825	Anglo Irish Bank	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
15909	Irish Nationwide Building Society	Irish_Nationwide_Building_Society	http://en.wikipedia.org/wiki/Irish_Nationwide_Building_Society	APW_ENG_20101001.0004
15966	Central Bank	Central_Bank_and_Financial_Services_Authority_of_Ireland	http://en.wikipedia.org/wiki/Central_Bank_and_Financial_Services_Authority_of_Ireland	APW_ENG_20101001.0004
16011	Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
16189	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
16216	Bank of Ireland	Bank_of_Ireland	http://en.wikipedia.org/wiki/Bank_of_Ireland	APW_ENG_20101001.0004
16515	Eamon Ryan	Eamon_Ryan	http://en.wikipedia.org/wiki/Eamon_Ryan	APW_ENG_20101001.0004
16536	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
16612	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
16894	Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
16928	Moody's Investor Services	Moody\u0027s_Investors_Service	http://en.wikipedia.org/wiki/Moody's_Investors_Service	APW_ENG_20101001.0004
16958	Spain	Spain	http://en.wikipedia.org/wiki/Spain	APW_ENG_20101001.0004
17037	Europe	Europe	http://en.wikipedia.org/wiki/Europe	APW_ENG_20101001.0004
17111	European Union	European_Union	http://en.wikipedia.org/wiki/European_Union	APW_ENG_20101001.0004
17135	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
17226	Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
17316	European Union	European_Union	http://en.wikipedia.org/wiki/European_Union	APW_ENG_20101001.0004
17522	Joaquin Almunia	Joaqu\u00edn_Almunia	http://en.wikipedia.org/wiki/Joaquín_Almunia	APW_ENG_20101001.0004
17543	Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
17611	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
17708	Olli Rehn	Olli_Rehn	http://en.wikipedia.org/wiki/Olli_Rehn	APW_ENG_20101001.0004
17739	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
17828	European Union	European_Union	http://en.wikipedia.org/wiki/European_Union	APW_ENG_20101001.0004
17851	International Monetary Fund	International_Monetary_Fund	http://en.wikipedia.org/wiki/International_Monetary_Fund	APW_ENG_20101001.0004
17880	Greece	Greece	http://en.wikipedia.org/wiki/Greece	APW_ENG_20101001.0004
17954	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18069	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18174	Rehn	Olli_Rehn	http://en.wikipedia.org/wiki/Olli_Rehn	APW_ENG_20101001.0004
18238	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18379	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18463	United States	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0004
18481	Britain	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101001.0004
18530	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18558	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18610	American	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0004
18630	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18677	Daniel Gros	Daniel_Gros	http://en.wikipedia.org/wiki/Daniel_Gros	APW_ENG_20101001.0004
18751	Gros	Daniel_Gros	http://en.wikipedia.org/wiki/Daniel_Gros	APW_ENG_20101001.0004
18824	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
18982	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
19108	Trinity College Dublin	Trinity_College\u002c_Dublin	http://en.wikipedia.org/wiki/Trinity_College,_Dublin	APW_ENG_20101001.0004
19231	Anglo	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
19383	Anglo	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
19391	Lucey	--OOKBE--	--OOKBE--	APW_ENG_20101001.0004
19504	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
19619	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
19735	German	Germany	http://en.wikipedia.org/wiki/Germany	APW_ENG_20101001.0004
19835	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
19892	Europe	Europe	http://en.wikipedia.org/wiki/Europe	APW_ENG_20101001.0004
19906	Greece	Greece	http://en.wikipedia.org/wiki/Greece	APW_ENG_20101001.0004
19923	Portugal	Portugal	http://en.wikipedia.org/wiki/Portugal	APW_ENG_20101001.0004
19956	Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
19969	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
20036	Anglo	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
20208	Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
20272	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
20453	Anglo	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
20563	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
20616	Anglo	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
20662	Lucey	--OOKBE--	--OOKBE--	APW_ENG_20101001.0004
20673	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
20885	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
21045	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
21375	Polish	Poland	http://en.wikipedia.org/wiki/Poland	APW_ENG_20101001.0004
21436	Central Bank	Central_Bank_and_Financial_Services_Authority_of_Ireland	http://en.wikipedia.org/wiki/Central_Bank_and_Financial_Services_Authority_of_Ireland	APW_ENG_20101001.0004
21483	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
21563	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
21723	Lenihan	Brian_Lenihan\u002c_Jnr	http://en.wikipedia.org/wiki/Brian_Lenihan,_Jnr	APW_ENG_20101001.0004
21934	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
22021	Irish	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
22140	Central Bank	Central_Bank_and_Financial_Services_Authority_of_Ireland	http://en.wikipedia.org/wiki/Central_Bank_and_Financial_Services_Authority_of_Ireland	APW_ENG_20101001.0004
22189	Dublin	Dublin	http://en.wikipedia.org/wiki/Dublin	APW_ENG_20101001.0004
22374	Anglo	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
22527	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
22536	Britain	United_Kingdom	http://en.wikipedia.org/wiki/United_Kingdom	APW_ENG_20101001.0004
22552	United States	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0004
22580	Central Bank	Central_Bank_and_Financial_Services_Authority_of_Ireland	http://en.wikipedia.org/wiki/Central_Bank_and_Financial_Services_Authority_of_Ireland	APW_ENG_20101001.0004
22667	Anglo	Anglo_Irish_Bank	http://en.wikipedia.org/wiki/Anglo_Irish_Bank	APW_ENG_20101001.0004
22901	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
23082	Ireland	Republic_of_Ireland	http://en.wikipedia.org/wiki/Republic_of_Ireland	APW_ENG_20101001.0004
23121	Bank of Ireland	Bank_of_Ireland	http://en.wikipedia.org/wiki/Bank_of_Ireland	APW_ENG_20101001.0004
23216	Central Bank	Central_Bank_and_Financial_Services_Authority_of_Ireland	http://en.wikipedia.org/wiki/Central_Bank_and_Financial_Services_Authority_of_Ireland	APW_ENG_20101001.0004
23369	Paris	Paris	http://en.wikipedia.org/wiki/Paris	APW_ENG_20101001.0006
23398	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
23487	Paris	Paris	http://en.wikipedia.org/wiki/Paris	APW_ENG_20101001.0006
23581	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
24621	IHS	IHS_Inc\u002e	http://en.wikipedia.org/wiki/IHS_Inc.	APW_ENG_20101001.0006
24758	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
24833	United States	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0006
24945	Lindland	--OOKBE--	--OOKBE--	APW_ENG_20101001.0006
24999	Chinese	Chinese_people	http://en.wikipedia.org/wiki/Chinese_people	APW_ENG_20101001.0006
25090	Ian Robertson	--OOKBE--	--OOKBE--	APW_ENG_20101001.0006
25105	BMW	BMW	http://en.wikipedia.org/wiki/BMW	APW_ENG_20101001.0006
25147	German	Germany	http://en.wikipedia.org/wiki/Germany	APW_ENG_20101001.0006
25214	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
25231	Peugeot	Peugeot	http://en.wikipedia.org/wiki/Peugeot	APW_ENG_20101001.0006
25282	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
25344	PSA Peugeot-Citroen	PSA_Peugeot_Citro\u00ebn	http://en.wikipedia.org/wiki/PSA_Peugeot_Citroën	APW_ENG_20101001.0006
25384	Ferrari	Ferrari	http://en.wikipedia.org/wiki/Ferrari	APW_ENG_20101001.0006
25409	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
25547	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
25567	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
25646	Daimler	Daimler_AG	http://en.wikipedia.org/wiki/Daimler_AG	APW_ENG_20101001.0006
25658	Dieter Zetsche	Dieter_Zetsche	http://en.wikipedia.org/wiki/Dieter_Zetsche	APW_ENG_20101001.0006
25941	China	China	http://en.wikipedia.org/wiki/China	APW_ENG_20101001.0006
25951	India	India	http://en.wikipedia.org/wiki/India	APW_ENG_20101001.0006
26005	Paris	Paris	http://en.wikipedia.org/wiki/Paris	APW_ENG_20101001.0006
26138	Asia	Asia	http://en.wikipedia.org/wiki/Asia	APW_ENG_20101001.0006
26226	Peugeot	Peugeot	http://en.wikipedia.org/wiki/Peugeot	APW_ENG_20101001.0006
26249	Nissan	Nissan_Motors	http://en.wikipedia.org/wiki/Nissan_Motors	APW_ENG_20101001.0006
26377	Singh	--OOKBE--	--OOKBE--	APW_ENG_20101001.0006
26434	Singh	--OOKBE--	--OOKBE--	APW_ENG_20101001.0006
26459	Daimler	Daimler_AG	http://en.wikipedia.org/wiki/Daimler_AG	APW_ENG_20101001.0006
26558	Asia	Asia	http://en.wikipedia.org/wiki/Asia	APW_ENG_20101001.0006
26566	Europe	Europe	http://en.wikipedia.org/wiki/Europe	APW_ENG_20101001.0006
27090	Paris	Paris	http://en.wikipedia.org/wiki/Paris	APW_ENG_20101001.0006
27224	California	California	http://en.wikipedia.org/wiki/California	APW_ENG_20101001.0006
27330	Paris	Paris	http://en.wikipedia.org/wiki/Paris	APW_ENG_20101001.0006
27446	Ferrari	Ferrari	http://en.wikipedia.org/wiki/Ferrari	APW_ENG_20101001.0006
27514	Peugeot	Peugeot	http://en.wikipedia.org/wiki/Peugeot	APW_ENG_20101001.0006
27655	Mitsubishi	Mitsubishi_Motors	http://en.wikipedia.org/wiki/Mitsubishi_Motors	APW_ENG_20101001.0006
27709	Carlos Ghosn	Carlos_Ghosn	http://en.wikipedia.org/wiki/Carlos_Ghosn	APW_ENG_20101001.0006
27732	Renault	Renault	http://en.wikipedia.org/wiki/Renault	APW_ENG_20101001.0006
27742	Zoe	Renault_Zo\u00e9	http://en.wikipedia.org/wiki/Renault_Zoé	APW_ENG_20101001.0006
27871	Renault	Renault	http://en.wikipedia.org/wiki/Renault	APW_ENG_20101001.0006
27970	Zoe	Renault_Zo\u00e9	http://en.wikipedia.org/wiki/Renault_Zoé	APW_ENG_20101001.0006
28117	Renault	Renault	http://en.wikipedia.org/wiki/Renault	APW_ENG_20101001.0006
28322	Ghosn	Carlos_Ghosn	http://en.wikipedia.org/wiki/Carlos_Ghosn	APW_ENG_20101001.0006
28842	Ford	Ford_Motor_Company	http://en.wikipedia.org/wiki/Ford_Motor_Company	APW_ENG_20101001.0006
28990	U.S.	United_States	http://en.wikipedia.org/wiki/United_States	APW_ENG_20101001.0006
29198	Ford	Ford_Motor_Company	http://en.wikipedia.org/wiki/Ford_Motor_Company	APW_ENG_20101001.0006
